frame,255,R,G,B,0
305,166909.0,162.66565594059406,205.9785478547855,220.7720950220022,125212.0
306,166691.0,162.48731091859185,205.99350247524754,220.88975866336634,122932.0
307,166076.0,162.4845778327833,205.99522139713972,220.88688806380637,122607.0
308,165667.0,162.52798748624863,206.00255775577557,220.8981263751375,121445.0
309,165004.0,162.42310574807482,205.89021933443345,220.78409997249724,122064.0
310,163777.0,162.51195682068206,205.57637513751376,220.64020214521452,122259.0
311,40965.0,162.10561743674367,205.47681174367438,220.54418660616062,124510.0
312,40698.0,161.72575632563257,205.54387720022,220.7923232948295,125288.0
313,40631.0,161.2226691419142,205.46857466996698,220.48492161716172,126191.0
314,40576.0,160.88008800880087,205.88524477447746,220.76488586358636,124711.0
315,40233.0,160.56362761276128,206.45337940044004,221.249250550055,123939.0
316,40162.0,160.53947676017603,206.63836633663365,221.3363139438944,123971.0
317,39991.0,160.2401368261826,206.76133113311332,221.3077454620462,124189.0
318,39917.0,160.47732398239825,206.67761276127612,221.2228204070407,124804.0
319,39824.0,160.51625756325632,206.69103754125413,221.1857432618262,125213.0
320,39753.0,160.55560024752475,206.71372387238725,221.19508732123214,125876.0
321,39735.0,160.4308546479648,206.659598459846,221.11198088558857,127103.0
322,39011.0,160.43896795929592,206.62908759625964,221.12146933443344,249915.0
323,38832.0,160.40920310781078,206.57265882838283,221.0780803080308,250182.0
324,38703.0,160.426227310231,206.58165222772277,221.08238105060505,250249.0
325,38676.0,160.413551980198,206.59268083058305,221.06254812981297,250304.0
326,38543.0,160.38425467546756,206.5974525577558,221.05755981848185,250647.0
327,38247.0,160.3837768151815,206.59120255775576,221.06594471947196,250718.0
328,38253.0,160.3708195819582,206.59637995049505,221.05574119911992,250889.0
329,38176.0,160.3948260451045,206.626976760176,221.08247043454347,250963.0
330,37955.0,160.40431449394939,206.62395145764577,221.09126787678767,251056.0
331,37446.0,160.41101141364138,206.634598459846,221.10663503850384,251127.0
332,37291.0,160.41204276677666,206.63473253575359,221.10813393839385,251145.0
333,35921.0,160.36468646864685,206.61913160066007,221.05675192519251,251869.0
334,35774.0,160.38018426842683,206.61506119361937,221.06717546754675,252048.0
335,34258.0,160.3887135588559,206.62920792079208,221.07705926842684,252177.0
336,34070.0,160.39010932343234,206.62912197469748,221.07835877337735,252204.0
337,32582.0,160.2848356710671,206.68934268426844,221.18153190319032,252337.0
338,31550.0,160.17630981848185,206.6725144389439,221.23234323432342,252633.0
339,31279.0,160.11985354785477,206.62051705170518,221.18781284378437,252627.0
340,30726.0,160.24173886138612,206.6331648789879,221.14708470847086,252704.0
341,29428.0,160.3571128987899,206.62010794829482,221.0493364961496,252925.0
342,28009.0,160.36913503850386,206.61345915841585,221.05245462046204,253434.0
343,27289.0,160.36744361936195,206.61237623762375,221.05535272277228,253589.0
344,165694.0,160.36912816281628,206.61303974147415,221.05599216171618,254959.0
345,60928.0,160.32943481848184,206.5853650990099,221.02484185918593,255106.0
346,163833.0,160.33510038503852,206.58372524752474,221.02982673267326,256622.0
347,163500.0,160.37590759075908,206.62707301980197,221.07079895489548,256810.0
348,163545.0,160.3764301430143,206.62708677117712,221.07160341034103,258298.0
349,163542.0,160.3466549779978,206.60298061056105,221.02995049504952,259330.0
350,162664.0,160.35608154565458,206.6153877887789,221.0441900440044,259601.0
351,163686.0,160.3556999449945,206.615274339934,221.04370187018702,260154.0
352,163152.0,160.35619499449945,206.61539466446644,221.04424161166116,261452.0
353,162430.0,160.3988311331133,206.66194306930694,221.0930658690869,262871.0
354,161123.0,160.39433787128712,206.64912678767877,221.07985423542354,263591.0
355,160831.0,160.39273239823981,206.64981779427941,221.0761860561056,125186.0
356,160617.0,160.3928527227723,206.6499553080308,221.07688393839385,229952.0
357,160236.0,160.38775096259627,206.6603032178218,221.11381669416943,127047.0
358,160112.0,155.99697469746974,205.2808305830583,198.46400577557756,127380.0
359,160076.0,156.02524752475247,205.2497799779978,198.47173748624863,127335.0
360,159956.0,155.99059749724972,205.25821644664467,198.44669279427941,127338.0
361,159900.0,155.99811606160617,205.25850866336634,198.45765264026403,128216.0
362,159910.0,156.0146589658966,205.2722944169417,198.41743330583057,127194.0
363,159830.0,155.6476450770077,205.35199738723873,198.67322607260726,127728.0
364,160006.0,155.67697332233223,205.34451320132013,198.7049951870187,128450.0
365,159951.0,155.05206270627062,205.32525096259627,198.93663022552255,129757.0
366,159971.0,155.04851141364136,205.36910753575359,198.9759213421342,130049.0
367,159911.0,155.65055693069306,205.38875825082508,198.7236798679868,130263.0
368,159755.0,156.01866405390538,205.1741199119912,198.41975385038504,130644.0
369,159498.0,155.95336908690868,205.1807893289329,198.335650440044,130768.0
370,159407.0,155.9621252750275,205.20351347634764,198.35816144114412,130804.0
371,159320.0,155.95837114961495,205.16230748074807,198.29072469746976,130924.0
372,159158.0,155.97565319031904,205.15635657315732,198.3085808580858,130980.0
373,158898.0,155.94530046754676,205.16334914741475,198.27922854785479,130970.0
374,158683.0,155.94412128712872,205.27724147414742,198.4018289328933,131050.0
375,158555.0,155.9754159790979,205.30455170517052,198.43254262926294,130874.0
376,158442.0,156.02428149064906,205.22636138613862,198.35789672717272,130929.0
377,158515.0,155.97743743124312,205.20602654015403,198.3127165841584,130909.0
378,158677.0,156.0178045929593,205.24685781078108,198.41329070407042,130969.0
379,158220.0,155.99556518151815,205.25103135313532,198.4033897139714,131125.0
380,157994.0,155.96122799779977,205.24452695269528,198.41327351485148,131382.0
381,157811.0,155.9157625137514,205.27241817931792,198.39563050055006,131473.0
382,157437.0,155.97197813531352,205.2858876512651,198.4156937568757,131560.0
383,157153.0,155.93714246424642,205.29309680968097,198.38437156215622,131722.0
384,156888.0,155.92745805830583,205.2536750550055,198.35226553905392,131982.0
385,156632.0,155.9363105060506,205.2506360011001,198.35884557205722,132197.0
386,156201.0,155.9620393289329,205.27955170517052,198.34935024752474,132325.0
387,133136.0,155.98596672167216,205.27135588558855,198.33992367986798,132438.0
388,125878.0,155.98350522552255,205.27230816831684,198.335777640264,132365.0
389,131561.0,155.98590827832783,205.21297786028603,198.29079001650166,132203.0
390,131398.0,155.96969540704072,205.2139954620462,198.2831408140814,132660.0
391,131270.0,155.98608017051706,205.29359873487348,198.37010451045106,132886.0
