frame,255,R,G,B,0
104,238077.0,62.51677323982398,64.01383044554456,72.7197194719472,52803.0
105,227648.0,63.08865167766777,62.872711541987535,71.9422912082875,63232.0
106,216788.0,63.824817794279426,62.516782407407405,71.70186331133114,74092.0
107,209798.0,63.95306770260359,61.56201182618262,71.14410409790979,81082.0
108,204783.0,64.1632907040704,60.77297281811514,70.45975201686835,86097.0
109,202567.0,64.62000481298129,60.684826503483684,70.4064493949395,88313.0
110,198759.0,64.54874977081042,60.5250733406674,70.42887215804913,92121.0
111,197073.0,64.17263820132013,59.97530482214888,70.01649477447745,93807.0
112,198506.0,63.148866657499084,58.944789374770814,69.4158736707004,92374.0
113,196908.0,62.31585189768977,58.557678997066375,68.9357111752842,93972.0
114,196194.0,61.862339567290064,58.46872822698936,67.86048656949028,94686.0
115,195513.0,61.485394893656036,57.8590736156949,66.23300444627796,95367.0
116,193569.0,61.068133480014666,57.306144572790615,65.60386069856986,97311.0
117,195617.0,61.106795471213786,56.81578199486615,65.76921640080674,95263.0
118,191864.0,61.20876535570223,56.307518564356435,65.72074967913458,99016.0
119,193836.0,61.36604670883755,55.918813027136046,65.72493124312432,97044.0
120,193181.0,61.57973161899523,56.01736340300697,66.09595365786579,97699.0
121,200288.0,60.89743422258893,55.33956729006234,66.76896085441878,90592.0
122,209107.0,60.04377521085442,54.337412907957464,67.10790589475614,81773.0
123,218723.0,58.70659493032637,53.81777594426109,67.529017693436,72157.0
124,225235.0,57.55339544371104,53.43799963329666,67.53187568756876,65645.0
125,235104.0,56.3359071323799,51.986897231389804,67.70040681151448,55776.0
126,245832.0,55.33618101393473,51.07478226989365,68.16057251558489,45048.0
127,251255.0,54.04527984048405,49.88503850385038,67.95685162266227,39625.0
128,255710.0,53.14505523469013,50.17363403006967,67.99751329299596,35170.0
129,254330.0,51.344327557755776,52.80864732306564,68.46800284195086,36550.0
130,258376.0,51.109530848918226,53.48152731939861,67.3246206912358,32504.0
131,250433.0,57.257874954162084,54.5818527686102,67.56675490465713,40447.0
132,247793.0,49.94866611661166,54.40267464246425,63.0138361752842,43087.0
133,247007.0,47.76286784928493,54.82276654748808,62.96486065273194,43873.0
134,245354.0,50.28492849284928,56.13605495966263,63.01620828749542,45526.0
135,233602.0,53.88957760359369,56.88504537953796,60.251496607994135,57278.0
136,216893.0,56.2209788687202,56.26008319581958,57.599074074074075,73987.0
137,216480.0,59.54147758525853,56.32641982948295,54.39533370003667,74400.0
138,216815.0,60.406639622295565,56.443813027136045,54.28178286578658,74065.0
139,257977.0,51.197658828382835,55.57529450861753,62.89803126145948,32903.0
140,269082.0,51.49747433076641,63.96408599193253,72.59581041437477,21798.0
141,282248.0,49.824812064539785,67.38608819215254,77.55558191235791,8632.0
142,281668.0,54.61906055188852,71.85626145947928,77.86895397873121,9212.0
143,281251.0,63.65397529336267,80.51441602493583,78.58552209387605,9629.0
144,282295.0,65.67160914008068,82.10615717821783,77.86826755592226,8585.0
145,268981.0,64.34143403923726,78.6255947469747,75.6605931426476,21899.0
146,223434.0,68.68691671250458,70.33507059039238,62.09502887788779,67446.0
147,217184.0,71.25997203887056,66.3921731756509,55.48188027136047,73696.0
