frame,255,R,G,B,0
185,14729.0,52.621504858819215,61.212308626696,63.882513980564724,258859.0
186,3268.0,52.69219724055739,61.23423404840484,63.7886081316465,259079.0
187,15664.0,52.69976737257059,61.23320842500917,63.79447767693436,267407.0
188,17132.0,52.69716148698203,61.30550055005501,63.80995255775578,267746.0
189,17547.0,52.70131554822149,61.306602951961864,63.81554019985332,273708.0
190,16767.0,52.69667789695636,61.309884946828014,63.812283415841584,276327.0
191,17968.0,52.70296800513385,61.31373074807481,63.819701136780346,276632.0
192,18545.0,52.6311846809681,61.3132700770077,63.875456087275396,276806.0
193,15595.0,52.62736065273194,61.309305097176384,63.870740511551155,288172.0
194,15437.0,52.63282797029703,61.30391914191419,63.87318252658599,288621.0
195,11163.0,52.6189620003667,61.23813485515218,63.8417170883755,288688.0
196,8254.0,52.61928057389072,61.23774179501284,63.843087642097544,276151.0
197,10514.0,52.692763338833885,61.23499381188119,63.78601943527686,287612.0
198,8914.0,52.699475155848916,61.23450220022002,63.790574578291164,275216.0
199,10252.0,52.67041850018335,61.18399569123579,63.72343921892189,273748.0
200,23352.0,52.67060758159149,61.18410570223689,63.72352401906857,273333.0
201,23484.0,52.68215529886322,61.22044829482948,63.74261780344701,274113.0
202,24979.0,52.66130248441511,61.236814723138984,63.726594013568025,272912.0
203,27778.0,52.650831958195816,61.23060139347268,63.712333837550425,272335.0
204,30024.0,52.579157499083244,61.22895810414375,63.7705468463513,275285.0
205,31294.0,52.578645260359366,61.22800238357169,63.77294302346901,275443.0
206,29206.0,52.60545700403374,61.22642670517052,63.78986523652365,279717.0
207,30965.0,52.61652915291529,61.1883881096443,63.780002062706274,282626.0
208,30959.0,52.62069238173817,61.188565731573156,63.78217134213421,280366.0
209,30495.0,52.60773514851485,61.21539810231023,63.804901219288595,281966.0
210,21321.0,52.68332072790612,61.212946919691966,63.75185414374771,280628.0
211,18278.0,52.70211198203154,61.23629446277961,63.78998899889989,267528.0
212,18769.0,52.7006600660066,61.236617620095345,63.789158186651996,267396.0
213,18388.0,52.70126512651265,61.23622685185185,63.79372937293729,265901.0
214,14392.0,52.66812545837917,61.31943069306931,63.92626054272094,263102.0
215,7318.0,52.58970480381372,61.309896406307296,63.992461954528785,260856.0
216,7810.0,52.59835900256692,61.30828061972864,64.00164328932894,259586.0
217,7408.0,52.56526517235057,61.3096316923359,64.03380660982765,261674.0
218,7954.0,52.4743399339934,61.36188233406674,64.14477218555189,259915.0
219,7925.0,52.34539099743308,61.343351210121014,64.07254881738174,259921.0
220,8171.0,52.34429317931793,61.2769068573524,64.04759923909057,260385.0
221,8235.0,52.340991703337004,61.27702832783278,64.04108452511917,269559.0
222,7154.0,52.33747478914558,61.28017280894756,64.0391134946828,272602.0
223,7227.0,52.33824830399707,61.28876627246058,64.03522185551888,272111.0
224,6601.0,52.40553378254492,61.27884236340301,63.98063348001467,272492.0
225,6456.0,52.464724284928494,61.30294394022736,64.04448111477815,276488.0
226,7096.0,52.46317840117345,61.37153121562156,64.05995141180784,283562.0
227,7252.0,52.46043385588559,61.35426292629263,64.05175903006968,283070.0
228,7286.0,52.453323248991566,61.35367734690136,64.04501054272095,283472.0
229,7443.0,52.46374908324166,61.3527216263293,64.05135909424276,282926.0
230,7402.0,52.38711839933993,61.341638017968464,64.10272048038136,282955.0
231,7382.0,52.3880294279428,61.341588742207556,64.10344930326366,282709.0
232,7694.0,52.36919118995233,61.34354602126879,64.08926132196552,282645.0
233,7666.0,52.366579574624126,61.31013476347635,64.08316258709205,283726.0
234,7905.0,52.33486661166117,61.26393243491016,64.03407590759076,283653.0
235,7685.0,52.34341079941328,61.28112165383205,64.03750343784378,284279.0
236,6301.0,52.418195361202784,61.27776402640264,63.98645031169784,284424.0
237,6103.0,52.41876260542721,61.277670058672534,63.98667033370004,283784.0
238,6917.0,52.43060253942061,61.27871516318299,64.00638407590759,283628.0
239,6767.0,52.4330101760176,61.27874266593326,64.00884671800513,283594.0
240,6929.0,52.468214842317565,61.365625,64.05891547488082,283437.0
241,6679.0,52.42557526585992,61.322194719471945,64.02295219105244,283478.0
242,7221.0,52.35873097726439,61.32123441510818,64.08105748074807,283498.0
243,7230.0,52.37910936927026,61.36043385588559,64.10059016318299,283186.0
244,7299.0,52.3840896589659,61.36080628896223,64.10570911257793,283214.0
245,7464.0,52.38529405023836,61.36236019435277,64.1071255042171,282975.0
